,root-Engineered-Wastewater-Industrial_wastewater-Agricultural_wastewater,root-Engineered-Wastewater-Industrial_wastewater-Mine_water,root-Engineered-Wastewater-Industrial_wastewater-Petrochemical,root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(aerobic),root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(anaerobic),root-Environmental-Aquatic-Freshwater-Groundwater,root-Environmental-Aquatic-Freshwater-Lake,root-Environmental-Aquatic-Marine-Coastal,root-Environmental-Aquatic-Marine-Cold_seeps,root-Environmental-Aquatic-Marine-Hydrothermal_vents,root-Environmental-Aquatic-Marine-Intertidal_zone,root-Environmental-Aquatic-Marine-Marginal_Sea,root-Environmental-Aquatic-Marine-Neritic_zone,root-Environmental-Aquatic-Marine-Oceanic,root-Environmental-Aquatic-Marine-Oil_contaminated_sediment,root-Environmental-Aquatic-Marine-Oil_seeps,root-Environmental-Aquatic-Marine-Pelagic,root-Environmental-Aquatic-Marine-Sediment,root-Environmental-Aquatic-Marine-Volcanic,root-Environmental-Aquatic-Marine-Wetlands,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Alkaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Hypersaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Salt_crystallizer_pond,root-Environmental-Aquatic-Thermal_springs-Sediment,root-Environmental-Terrestrial-Soil-Agricultural,root-Environmental-Terrestrial-Soil-Boreal_forest,root-Environmental-Terrestrial-Soil-Contaminated,root-Environmental-Terrestrial-Soil-Crop,root-Environmental-Terrestrial-Soil-Desert,root-Environmental-Terrestrial-Soil-Forest_soil,root-Environmental-Terrestrial-Soil-Grasslands,root-Environmental-Terrestrial-Soil-Loam,root-Environmental-Terrestrial-Soil-Permafrost,root-Environmental-Terrestrial-Soil-Sand,root-Environmental-Terrestrial-Soil-Tropical_rainforest,root-Environmental-Terrestrial-Soil-Uranium_contaminated,root-Environmental-Terrestrial-Soil-Wetlands,root-Host_associated-Human-Circulatory_system-Blood,root-Host_associated-Human-Digestive_system-Intestine,root-Host_associated-Human-Digestive_system-Large_intestine,root-Host_associated-Human-Digestive_system-Oral,root-Host_associated-Human-Lympathic_system-Lymph_nodes,root-Host_associated-Human-Reproductive_system-Female,root-Host_associated-Human-Reproductive_system-Vagina,root-Host_associated-Human-Respiratory_system-Nasopharyngeal,root-Host_associated-Human-Respiratory_system-Pulmonary_system,root-Host_associated-Mammals-Digestive_system-Fecal,root-Host_associated-Mammals-Digestive_system-Foregut,root-Host_associated-Mammals-Digestive_system-Large_intestine,root-Host_associated-Mammals-Digestive_system-Oral_cavity,root-Host_associated-Mammals-Digestive_system-Stomach,root-Host_associated-Plants-Phylloplane-Endophytes,root-Host_associated-Plants-Rhizoplane-Endophytes,root-Host_associated-Plants-Rhizosphere-Epiphytes,root-Host_associated-Plants-Rhizosphere-Forest_soil,root-Host_associated-Plants-Rhizosphere-Soil
ERR503757,0.0,0.0,7.7188015e-06,0.0,0.0,1.1384487e-05,0.00047972798,4.142523e-06,0.0,8.940697e-08,3.7252903e-06,0.0,0.0,9.536743e-07,2.9802322e-08,0.0,0.0,0.00039079785,0.0,0.0,0.0,0.0,0.0,2.4437904e-06,8.136034e-06,1.1920929e-07,0.0,0.0,0.0,0.0,1.3411045e-06,0.0,6.2584877e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.0398369e-06,0.0002400279,0.0,5.9604645e-08,2.2649765e-06,2.4437904e-06,0.0,5.0634146e-05,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0
ERR503336,0.00017037988,0.0,4.0352345e-05,0.0,0.0,8.940697e-06,1.9997358e-05,0.003044188,2.0861626e-07,2.9802322e-08,1.9431114e-05,1.9073486e-06,0.0,3.427267e-05,0.0,0.0,0.0,0.0011563003,0.0,0.0,0.0,0.0,2.2649765e-06,4.1127205e-06,0.0047213733,2.3245811e-06,0.0,4.827976e-06,0.0,0.00015047193,0.0007750988,1.3411045e-06,6.8843365e-06,2.9802322e-08,6.3180923e-06,1.0430813e-06,4.4703484e-07,1.1920929e-07,5.364418e-07,0.0008916259,2.220273e-05,8.940697e-08,1.1920929e-07,5.9604645e-08,0.0029174685,0.00016450882,0.00049749017,0.0,1.7881393e-07,0.0,1.1920929e-07,5.9604645e-08,8.34465e-06,0.0,2.682209e-07,2.0861626e-07
ERR503518,4.172325e-07,0.0,1.9967556e-05,0.0,0.0,4.3213367e-06,0.0009010732,0.00015357137,2.9802322e-08,8.940697e-08,0.00019973516,6.28829e-06,4.4703484e-07,4.3958426e-05,7.748604e-07,0.0,0.0,0.00876978,0.0,4.7683716e-07,0.0,1.0728836e-06,1.3411045e-06,0.00026717782,0.0010598302,8.940697e-08,0.0,0.0,0.0,3.2782555e-07,4.2438507e-05,4.428625e-05,3.1292439e-06,0.0,2.3841858e-07,8.940697e-08,8.940697e-08,3.9041042e-06,3.874302e-07,0.004219264,0.010603428,0.0,0.0,4.5895576e-06,0.00012391806,1.4901161e-07,0.0012290478,0.0,9.23872e-07,0.0,0.0,6.350875e-05,3.0696392e-06,0.0,5.9604645e-08,0.0011898279
ERR503179,5.662441e-07,0.0,3.4570694e-05,0.0,0.0,7.9751015e-05,0.0006593466,1.5556812e-05,0.0,1.1920929e-07,1.5825033e-05,2.3841858e-07,5.9604645e-08,1.9818544e-05,2.0861626e-07,0.0,0.0,0.0012406409,0.0,0.0,0.0,1.1920929e-07,1.7881393e-07,5.1915646e-05,0.00014549494,0.0,0.0,0.0,0.0,0.0,1.1205673e-05,5.364418e-07,1.0758638e-05,0.0,0.0,0.0,0.0,2.9802322e-08,2.9802322e-08,2.9444695e-05,0.00077170134,0.0,5.9604645e-08,3.6358833e-06,3.5762787e-06,8.940697e-08,0.00045633316,0.0,3.5762787e-07,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,1.3709068e-06
ERR502978,0.0,0.0,6.556511e-07,0.0,0.0,5.662441e-07,7.1167946e-05,4.7683716e-07,0.0,0.0,2.3841858e-07,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,3.3289194e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,4.7683716e-07,0.0,0.0,1.4901161e-07,8.6426735e-07,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503673,6.2584877e-07,0.0,6.8992376e-05,0.0,0.0,0.00016212463,0.0016530454,0.00010704994,0.0,1.7881393e-07,1.9907951e-05,3.5762787e-07,0.0,4.8726797e-05,0.0,0.0,0.0,0.0024966002,0.0,0.0,0.0,5.662441e-07,1.1920929e-07,3.2782555e-06,6.67572e-06,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,7.432699e-05,0.00025746226,0.0,0.0,1.9073486e-06,5.4240227e-06,0.0,0.0007734895,0.0,1.7881393e-07,0.0,5.9604645e-08,2.9802322e-08,0.0,0.0,0.0,0.0
ERR504219,2.0861626e-07,0.0,1.9460917e-05,0.0,0.0,7.748604e-07,3.8057566e-05,2.6524067e-06,0.0,5.662441e-07,1.4305115e-06,2.9802322e-08,0.0,2.3841858e-06,1.1920929e-07,0.0,0.0,0.0002656579,0.0,0.0,0.0,0.0,0.0,5.096197e-06,8.404255e-06,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.00016215444,0.025571942,0.0,0.0,7.748604e-07,0.003208816,0.0,2.5570393e-05,0.0,0.0,0.0,0.0,3.2186508e-06,0.0,0.0,0.0,0.0
ERR503564,4.172325e-07,0.0,7.212162e-06,0.0,0.0,0.00013434887,0.0013585985,1.4811754e-05,0.0,1.7881393e-07,9.775162e-06,2.682209e-07,0.0,3.5077333e-05,8.940697e-08,0.0,0.0,0.00060269237,0.0,0.0,0.0,8.940697e-07,2.682209e-07,1.3679266e-05,3.6269426e-05,3.5762787e-07,0.0,0.0,0.0,5.9604645e-08,1.3709068e-05,2.5629997e-06,0.00012126565,0.0,1.1920929e-07,0.0,0.0,0.0,2.9802322e-08,3.182888e-05,0.00018832088,0.0,5.9604645e-08,9.149313e-06,1.2516975e-06,8.940697e-08,0.0003514886,0.0,1.013279e-06,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,6.2584877e-07
ERR503105,0.0,0.0,8.940697e-08,0.0,0.0,1.3709068e-06,6.699562e-05,1.1920929e-07,0.0,0.0,1.1920929e-06,0.0,0.0,1.3709068e-06,0.0,0.0,0.0,0.00013494492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1888485e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682209e-07,9.23872e-07,0.0,2.9802322e-08,6.2584877e-06,3.3199787e-05,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504397,2.9802322e-07,0.0,1.7821789e-05,0.0,0.0,3.620982e-05,0.0002863407,1.3917685e-05,0.0,2.9802322e-08,7.95722e-06,1.7881393e-07,0.0,1.4394522e-05,1.4901161e-07,0.0,0.0,0.00072583556,0.0,0.0,0.0,1.1920929e-07,4.172325e-07,5.081296e-05,0.0009352267,5.9604645e-08,0.0,0.0,0.0,8.940697e-08,1.5705824e-05,2.4735928e-06,3.7819147e-05,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,2.0980835e-05,9.793043e-05,0.0,0.0,7.748604e-07,1.9967556e-06,0.0,0.00019133091,0.0,1.7881393e-07,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,2.1457672e-06
ERR504051,0.0,0.0,7.1525574e-07,0.0,0.0,5.990267e-06,0.00011751056,1.1026859e-06,0.0,0.0,2.413988e-06,0.0,0.0,9.536743e-07,0.0,0.0,0.0,0.00024807453,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,8.940697e-08,0.0,0.0,0.0,0.0,1.847744e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,5.3942204e-06,0.0,2.9802322e-08,3.7252903e-06,2.6196241e-05,0.0,6.556511e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504080,1.1920929e-06,0.0,1.6570091e-05,0.0,0.0,5.3048134e-06,0.00025856495,0.0001347959,0.0,2.682209e-07,0.00019904971,3.2782555e-06,5.9604645e-08,4.1544437e-05,5.066395e-07,0.0,0.0,0.0061017573,0.0,2.0861626e-07,0.0,1.7881393e-07,1.7881393e-07,0.00067290664,0.0007775128,1.7881393e-07,0.0,0.0,0.0,3.2782555e-07,5.8561563e-05,5.8710575e-05,3.9041042e-06,0.0,3.2782555e-07,0.0,2.9802322e-08,1.1920929e-06,1.4901161e-07,0.0014486313,0.023502588,0.0,0.0,1.7881393e-06,0.0006068349,5.066395e-07,0.00047540665,0.0,1.7881393e-07,0.0,0.0,2.8073788e-05,8.34465e-07,0.0,2.9802322e-08,0.0008276701
ERR503898,0.0,0.0,6.3478947e-06,0.0,0.0,1.4513731e-05,0.00031512976,1.12354755e-05,0.0,2.9802322e-08,1.4483929e-05,0.0,0.0,7.122755e-06,0.0,0.0,0.0,0.0006581545,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,5.9604645e-08,5.9604645e-08,0.0,0.0,0.0,0.0,2.682209e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.516674e-06,2.3305416e-05,0.0,0.0,2.3245811e-06,2.3394823e-05,0.0,5.1259995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503215,4.2021275e-06,0.0,1.630187e-05,0.0,0.0,4.0858984e-05,0.00013056397,4.839897e-05,0.0,2.0861626e-07,6.207824e-05,1.4901161e-07,0.0,1.8626451e-05,5.9604645e-08,0.0,0.0,0.0019596815,0.0,0.0,0.0,0.0,0.0,1.335144e-05,1.2814999e-06,6.2584877e-07,0.0,0.0,0.0,0.0,5.275011e-06,2.9802322e-08,3.5762787e-07,0.0,2.9802322e-08,0.0,0.0,1.7881393e-07,1.1920929e-07,0.00014856458,0.009720653,0.0,3.2782555e-07,1.7553568e-05,0.0012029707,3.33786e-06,0.0002963245,0.0,8.940697e-08,0.0,0.0,3.2782555e-07,0.0,0.0,0.0,1.7881393e-07
ERR503835,0.0,0.0,1.4901161e-07,0.0,0.0,2.9802322e-07,2.7924776e-05,8.940697e-08,0.0,0.0,1.7881393e-07,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,1.9013882e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,4.7683716e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,6.556511e-07,4.887581e-06,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503750,0.0,0.0,2.413988e-06,0.0,0.0,5.662441e-07,0.00011253357,8.34465e-07,0.0,5.9604645e-08,1.1920929e-07,0.0,0.0,1.7881393e-07,0.0,0.0,0.0,2.2411346e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.013279e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963709e-06,0.0001412332,0.0,0.0,8.940697e-08,0.000114142895,0.0,1.3113022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503496,0.0,0.0,1.4007092e-06,0.0,0.0,1.0639429e-05,0.0006002784,1.9967556e-06,0.0,0.0,1.6093254e-06,0.0,0.0,7.1525574e-07,0.0,0.0,0.0,0.00019550323,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,5.662441e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,2.3841858e-06,0.0,5.9604645e-08,8.6426735e-07,3.0398369e-06,0.0,4.172325e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503331,0.0,0.0,1.8447638e-05,0.0,0.0,6.2316656e-05,0.002086848,2.0861626e-06,0.0,5.9604645e-08,8.940697e-08,5.9604645e-08,0.0,3.9339066e-06,0.0,0.0,0.0,7.292628e-05,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,2.5242567e-05,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,5.662441e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.377697e-06,0.000119149685,0.0,0.0,1.7881393e-07,1.5586615e-05,0.0,2.6524067e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503269,1.1920929e-07,0.0,4.6789646e-06,0.0,0.0,8.583069e-06,0.00031107664,1.6063452e-05,0.0,1.1920929e-07,8.821487e-06,0.0,0.0,3.5762787e-06,8.940697e-08,0.0,0.0,0.0005669892,0.0,0.0,0.0,0.0,0.0,3.0100346e-06,5.9604645e-08,2.3841858e-07,0.0,0.0,0.0,0.0,7.1525574e-07,0.0,8.940697e-08,0.0,0.0,0.0,0.0,1.7881393e-07,2.0861626e-07,0.000115156174,0.022882372,0.0,1.4603138e-06,5.1677227e-05,0.00018146634,2.9802322e-07,0.00029608607,0.0,1.1920929e-07,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0
ERR504262,0.0,0.0,0.0,0.0,0.0,0.0,6.943941e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3676624e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066395e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503435,1.770258e-05,0.0,0.00039944053,2.9802322e-08,0.0,0.0054285526,0.018016696,0.00034487247,1.1920929e-07,2.3841858e-07,5.90086e-05,2.8014183e-06,5.9604645e-08,0.00035840273,2.9802322e-07,0.0,0.0,0.003329575,0.0,0.0,0.0,1.5497208e-06,5.9604645e-08,4.8279762e-05,1.3709068e-06,3.2782555e-07,0.0,0.0,0.0,0.0,2.8312206e-06,0.0,6.556511e-07,1.7881393e-07,0.0,8.940697e-08,0.0,0.0,6.8843365e-06,0.00013363361,0.011463165,1.1920929e-07,8.046627e-07,9.387732e-06,1.5586615e-05,8.940697e-08,0.0022296011,0.0,3.2782555e-06,0.0,3.784895e-06,2.9802322e-08,1.1920929e-07,0.0,0.0,2.9802322e-08
ERR503847,4.976988e-06,0.0,1.1742115e-05,0.0,0.0,8.136034e-06,6.5505505e-05,3.913045e-05,0.0,5.9604645e-07,2.0980835e-05,8.940697e-08,0.0,7.3611736e-06,1.7881393e-07,0.0,0.0,0.00049975514,0.0,0.0,0.0,0.0,0.0,1.0102987e-05,4.7683716e-07,1.1026859e-06,0.0,0.0,0.0,0.0,4.798174e-06,0.0,8.046627e-07,0.0,1.1920929e-07,0.0,0.0,4.172325e-07,8.940697e-08,0.000115931034,0.051773965,5.9604645e-08,9.536743e-07,2.6673079e-05,0.0034448504,7.131696e-05,0.00036028028,0.0,8.940697e-08,5.9604645e-08,8.940697e-08,1.4603138e-06,0.0,0.0,0.0,0.0
ERR504348,6.3568354e-05,0.0,0.0001809299,0.0,0.0,4.762411e-05,0.001058042,0.00080272555,2.9802322e-07,5.662441e-07,4.3988228e-05,7.987022e-06,5.9604645e-08,3.8713217e-05,1.4603138e-06,2.9802322e-08,0.0,0.0011713505,0.0,8.940697e-08,0.0,1.3709068e-06,1.8447638e-05,0.00033679605,0.045528412,7.748604e-07,8.940697e-08,1.4901161e-07,0.0,2.861023e-06,0.00010955334,3.835559e-05,0.00025326014,1.7881393e-07,3.2782555e-06,2.115965e-06,2.682209e-07,2.3841858e-07,5.9604645e-08,0.00030070543,0.0005734563,0.0,5.9604645e-08,1.4603138e-06,1.14142895e-05,3.3974648e-06,0.00066024065,0.0,1.5199184e-06,0.0,0.0,6.5863132e-06,4.8279762e-05,0.0,0.0,1.4454126e-05
ERR503343,1.1920929e-07,0.0,5.662441e-07,0.0,0.0,4.658103e-05,0.00037634373,5.275011e-06,0.0,5.9604645e-08,6.4074993e-06,2.682209e-07,0.0,3.787875e-05,0.0,0.0,0.0,0.00026229024,0.0,0.0,0.0,2.9802322e-07,4.4703484e-07,3.4570694e-06,0.00014916062,1.1026859e-06,0.0,0.0,0.0,1.013279e-06,4.8607588e-05,1.9133091e-05,0.00090932846,0.0,6.556511e-07,0.0,5.9604645e-08,0.0,0.0,2.4467707e-05,9.179115e-06,0.0,5.9604645e-08,2.6226044e-06,1.1026859e-06,0.0,4.8547983e-05,0.0,6.854534e-07,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,8.046627e-07
ERR503028,0.0,0.0,2.9802322e-08,0.0,0.0,1.4901161e-07,4.2706728e-05,2.9802322e-08,0.0,0.0,2.3841858e-07,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,5.686283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2218952e-06,5.2541494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503498,0.0,0.0,4.082918e-06,0.0,0.0,9.030104e-06,9.030104e-05,2.1755695e-06,0.0,1.1920929e-07,8.016825e-06,2.9802322e-08,0.0,1.3142824e-05,0.0,0.0,0.0,0.0007221699,0.0,0.0,0.0,0.0,2.9802322e-08,2.2053719e-06,5.8710575e-05,1.1920929e-07,0.0,0.0,0.0,2.9802322e-07,5.930662e-06,2.0861626e-07,3.5762787e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.467104e-06,2.69413e-05,0.0,0.0,1.3113022e-06,7.650256e-05,0.0,6.3180923e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07
ERR504493,1.1920929e-07,0.0,3.2782555e-07,0.0,0.0,3.5703182e-05,0.0002065599,5.930662e-06,0.0,0.0,7.301569e-06,2.682209e-07,0.0,5.748868e-05,0.0,0.0,0.0,0.00033339858,0.0,0.0,0.0,0.0,2.3841858e-07,8.6426735e-07,6.1392784e-05,1.5497208e-06,0.0,0.0,0.0,2.682209e-06,9.301305e-05,6.943941e-06,0.00025889277,0.0,1.013279e-06,0.0,1.1920929e-07,0.0,0.0,2.6643276e-05,6.4074993e-06,0.0,2.9802322e-08,3.0696392e-06,3.695488e-06,1.1920929e-07,4.7445297e-05,0.0,4.7683716e-07,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,4.172325e-07
ERR503267,2.9802322e-08,0.0,1.6629696e-05,0.0,0.0,9.23872e-07,0.00014734268,1.8179417e-06,0.0,3.2782555e-07,5.662441e-07,0.0,0.0,6.556511e-07,2.9802322e-08,0.0,0.0,0.00017270446,0.0,0.0,0.0,0.0,0.0,2.2947788e-06,0.00031715631,0.0,0.0,0.0,0.0,0.0,5.066395e-07,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.9907951e-05,0.0018349588,0.0,0.0,1.7881393e-07,0.00034704804,0.0,1.66893e-06,0.0,0.0,0.0,0.0,2.8908253e-06,0.0,0.0,0.0,0.0
ERR503511,5.9604645e-08,0.0,2.977252e-05,0.0,0.0,5.787611e-05,0.000554353,1.8954277e-05,0.0,4.4703484e-07,8.940697e-06,2.9802322e-08,0.0,7.587671e-05,0.0,0.0,0.0,0.0011380613,0.0,0.0,0.0,0.0,2.9802322e-08,1.1324883e-06,1.2993813e-05,8.940697e-08,0.0,0.0,0.0,0.0,4.4703484e-07,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.198883e-06,3.7640333e-05,0.0,0.0,1.0430813e-06,5.7160854e-05,0.0,4.172325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503170,0.0,0.0,2.0861626e-07,0.0,0.0,1.4901161e-07,7.9125166e-05,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,1.2814999e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.115965e-06,0.00010713935,0.0,0.0,2.0861626e-07,0.00018838048,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504024,0.0,0.0,4.917383e-06,0.0,0.0,1.9669533e-06,5.543232e-05,5.841255e-06,0.0,8.940697e-08,2.592802e-06,2.9802322e-08,0.0,3.5762787e-06,0.0,0.0,0.0,0.0005825162,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,1.3411045e-06,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.00039857626,0.0031524003,0.0,0.0,2.6524067e-06,0.00080668926,0.0,0.0003181398,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0
ERR503338,4.2021275e-06,0.0,1.6391277e-05,0.0,0.0,1.4305115e-06,3.555417e-05,0.00068581104,1.4901161e-07,0.0,0.0002912581,8.940697e-08,0.0,7.56979e-06,0.0,0.0,0.0,0.00052690506,0.0,0.0,0.0,0.0,0.0,1.5199184e-06,5.0365925e-06,2.3841858e-07,0.0,8.940697e-08,0.0,1.1920929e-07,2.2113323e-05,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,2.3841858e-07,1.5795231e-06,0.004787475,0.014640629,0.0,1.4901161e-07,3.0696392e-06,0.73198724,0.00011143088,0.00018712878,0.0,0.0,0.0,0.0,5.9604645e-08,2.682209e-06,0.0,1.7881393e-07,0.0
ERR503964,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,2.682209e-07,4.7683716e-06,0.0,0.0,2.2947788e-06,0.0,0.0,8.6426735e-07,0.0,0.0,0.0,0.00041624904,0.0,0.0,0.0,0.0,0.0,0.0,3.33786e-06,0.0,0.0,0.0,0.0,5.8710575e-06,0.0019192398,2.9802322e-08,0.0,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,1.30832195e-05,5.9604645e-07,0.0,0.0,4.172325e-07,0.26682025,2.8133392e-05,2.0593405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,1.4901161e-07
ERR503395,4.917383e-06,0.0,1.5586615e-05,0.0,0.0,2.115965e-06,3.093481e-05,0.0009173155,5.9604645e-08,0.0,0.00019720197,8.940697e-08,0.0,8.34465e-06,0.0,0.0,0.0,0.00062808394,0.0,0.0,0.0,0.0,0.0,1.3113022e-06,6.7949295e-06,2.3841858e-07,0.0,1.4901161e-07,0.0,1.7881393e-07,3.3974648e-05,0.0,8.940697e-08,0.0,2.0861626e-07,0.0,0.0,1.7881393e-07,1.9073486e-06,0.0045105815,0.009823382,0.0,1.4901161e-07,2.4437904e-06,0.654308,0.00013619661,0.00023779273,0.0,8.940697e-08,0.0,2.9802322e-08,8.940697e-08,2.95043e-06,0.0,1.4901161e-07,0.0
ERR503053,2.2172928e-05,0.0,2.4020672e-05,0.0,0.0,2.0623207e-05,1.9878149e-05,0.00068828464,0.0,0.0,3.7550926e-06,1.7881393e-07,0.0,1.8179417e-05,0.0,0.0,0.0,0.00044617057,0.0,0.0,0.0,0.0,1.3113022e-06,0.0,8.922815e-05,6.854534e-07,0.0,3.2782555e-07,0.0,1.874566e-05,0.00016692281,0.0,7.1525574e-07,0.0,2.3841858e-07,8.940697e-08,1.4901161e-07,0.0,2.9802322e-08,3.862381e-05,2.9802322e-08,0.0,0.0,0.0,8.490682e-05,9.864569e-06,1.257658e-05,0.0,0.0,0.0,8.940697e-08,0.0,0.0,0.0,8.940697e-08,0.0
ERR504089,1.4901161e-07,0.0,3.671646e-05,0.0,0.0,5.4568052e-05,0.0010943413,5.081296e-05,0.0,1.1920929e-07,1.3381243e-05,1.4901161e-07,0.0,4.7773123e-05,0.0,0.0,0.0,0.00037813187,0.0,0.0,0.0,1.7881393e-07,8.940697e-08,3.0100346e-06,7.2717667e-06,1.7881393e-07,0.0,0.0,0.0,0.0,4.4703484e-07,0.0,2.9802322e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2516975e-05,5.8591366e-05,0.0,0.0,1.013279e-06,7.867813e-06,0.0,6.2286854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503082,6.2584877e-07,0.0,4.3958426e-05,0.0,0.0,8.2075596e-05,0.007733822,0.00012668967,0.0,1.1920929e-07,3.4332275e-05,3.2782555e-07,0.0,1.1742115e-05,0.0,0.0,0.0,0.0005903542,0.0,0.0,0.0,2.0861626e-07,5.9604645e-08,3.3676624e-06,3.1888485e-06,9.536743e-07,0.0,0.0,0.0,0.0,4.4703484e-07,0.0,9.23872e-07,0.0,0.0,0.0,0.0,0.0,8.940697e-08,8.276105e-05,0.0012462437,8.940697e-08,2.9802322e-08,1.937151e-06,6.4373016e-06,5.9604645e-08,0.00038078427,0.0,2.9802322e-08,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,0.0
